datetime;W
20160617:0155;0
20160617:0255;0
20160617:0355;0
20160617:0455;2059,57
20160617:0555;4763,27
20160617:0655;23055,22
20160617:0755;34146,44
20160617:0855;31299,5
20160617:0955;36746,68
20160617:1055;56709,92
20160617:1155;34347,23
20160617:1255;48075,13
20160617:1355;46328,92
20160617:1455;19771,19
20160617:1555;902,58
20160617:1655;17083,98
20160617:1755;7202,72
20160617:1855;3159,52
20160617:1955;0
20160617:2055;0
20160617:2155;0
20160617:2255;0
20160617:2355;0
20160618:0055;0
20160618:0155;0
20160618:0255;0
20160618:0355;0
20160618:0455;2992,38
20160618:0555;13641,29
20160618:0655;25910,68
20160618:0755;36518,3
20160618:0855;26198,06
20160618:0955;24796,49
20160618:1055;36299,47
20160618:1155;38023
20160618:1255;17982,64
20160618:1355;26589,77
20160618:1455;27602,26
20160618:1555;18321,37
20160618:1655;2096,78
20160618:1755;110,57
20160618:1855;3263,48
20160618:1955;0
20160618:2055;0
20160618:2155;0
20160618:2255;0
20160618:2355;0
20160619:0055;0
20160619:0155;0
20160619:0255;0
20160619:0355;0
20160619:0455;991,52
20160619:0555;5234,1
20160619:0655;6498,39
20160619:0755;24753,92
20160619:0855;38362,48
20160619:0955;29307,79
20160619:1055;28186,62
20160619:1155;43857,24
20160619:1255;39155,4
20160619:1355;32681,35
20160619:1455;27363,43
20160619:1555;26991,76
20160619:1655;15416,66
20160619:1755;11655,37
20160619:1855;1402,17
20160619:1955;0
20160619:2055;0
20160619:2155;0
20160619:2255;0
20160619:2355;0
20160620:0055;0
20160620:0155;0
20160620:0255;0
20160620:0355;0
20160620:0455;0
20160620:0555;401,53
20160620:0655;3447,54
20160620:0755;8968,89
20160620:0855;18936,15
20160620:0955;13495,56
20160620:1055;13523,3
20160620:1155;17992,77
20160620:1255;10888,7
20160620:1355;12981,31
20160620:1455;11742,22
20160620:1555;7182,95
20160620:1655;451,49
20160620:1755;3911,44
20160620:1855;3225,77
20160620:1955;0
20160620:2055;0
20160620:2155;0
20160620:2255;0
20160620:2355;0
20160621:0055;0
20160621:0155;0
20160621:0255;0
20160621:0355;0
20160621:0455;475,81
20160621:0555;2420,52
20160621:0655;5754,26
20160621:0755;12362,55
20160621:0855;12935,73
20160621:0955;18979,2
20160621:1055;26800,34
20160621:1155;42981,37
20160621:1255;29548,32
20160621:1355;24905,18
20160621:1455;38514,17
20160621:1555;16482,61
20160621:1655;10578,66
20160621:1755;4977,33
20160621:1855;3097,69
20160621:1955;0
20160621:2055;0
20160621:2155;0
20160621:2255;0
20160621:2355;0
20160622:0055;0
20160622:0155;0
20160622:0255;0
20160622:0355;0
20160622:0455;3906,32
20160622:0555;12730,33
20160622:0655;24241,34
20160622:0755;34265,91
20160622:0855;42478,79
20160622:0955;42181,09
20160622:1055;51778,03
20160622:1155;50247,43
20160622:1255;41485,45
20160622:1355;12938,68
20160622:1455;5793,95
20160622:1555;3383,32
20160622:1655;417,02
20160622:1755;2991,41
20160622:1855;0
20160622:1955;0
20160622:2055;0
20160622:2155;0
20160622:2255;0
20160622:2355;0
20160623:0055;0
20160623:0155;0
20160623:0255;0
20160623:0355;0
20160623:0455;3725,69
20160623:0555;131,39
20160623:0655;18058,85
20160623:0755;33619,4
20160623:0855;41982,48
20160623:0955;47640,84
20160623:1055;50473,09
20160623:1155;51546,49
20160623:1255;50063,73
20160623:1355;27807,15
20160623:1455;22889,14
20160623:1555;23751,95
20160623:1655;21007,93
20160623:1755;7240,69
20160623:1855;2567,61
20160623:1955;0
20160623:2055;0
20160623:2155;0
20160623:2255;0
20160623:2355;0
20160624:0055;0
20160624:0155;0
20160624:0255;0
20160624:0355;0
20160624:0455;532,16
20160624:0555;13254,55
20160624:0655;9605,82
20160624:0755;25619,99
20160624:0855;27451
20160624:0955;34961,68
20160624:1055;46327,9
20160624:1155;49008,36
20160624:1255;52465,35
20160624:1355;48413,3
20160624:1455;37957,38
20160624:1555;25702,86
20160624:1655;11682,69
20160624:1755;5395,94
20160624:1855;3210,63
20160624:1955;0
20160624:2055;0
20160624:2155;0
20160624:2255;0
20160624:2355;0
20160625:0055;0
20160625:0155;0
20160625:0255;0
20160625:0355;0
20160625:0455;2065,43
20160625:0555;243,01
20160625:0655;20070,65
20160625:0755;36028,93
20160625:0855;44869,89
20160625:0955;47274,51
20160625:1055;32722,16
20160625:1155;45909,23
20160625:1255;37935,8
20160625:1355;48575,98
20160625:1455;41167,8
20160625:1555;24087,64
20160625:1655;22467,62
20160625:1755;12090,66
20160625:1855;3258,07
20160625:1955;0
20160625:2055;0
20160625:2155;0
20160625:2255;0
20160625:2355;0
20160626:0055;0
20160626:0155;0
20160626:0255;0
20160626:0355;0
20160626:0455;4106,71
20160626:0555;7453,89
20160626:0655;11789,53
20160626:0755;29099,13
20160626:0855;33148,21
20160626:0955;33555,54
20160626:1055;28144,1
20160626:1155;52233,5
20160626:1255;19610,5
20160626:1355;14887,56
20160626:1455;34147,16
20160626:1555;35000,41
20160626:1655;24089
20160626:1755;10475,22
20160626:1855;3391,53
20160626:1955;0
20160626:2055;0
20160626:2155;0
20160626:2255;0
20160626:2355;0
20160627:0055;0
20160627:0155;0
20160627:0255;0
20160627:0355;0
20160627:0455;1731,56
20160627:0555;4253,55
20160627:0655;2011,44
20160627:0755;20917,87
20160627:0855;14423,06
20160627:0955;12508,62
20160627:1055;37160,08
20160627:1155;25248,34
20160627:1255;47643,67
20160627:1355;29083,79
20160627:1455;18574,49
20160627:1555;11994,67
20160627:1655;16885,97
20160627:1755;6290,01
20160627:1855;3304
20160627:1955;0
20160627:2055;0
20160627:2155;0
20160627:2255;0
20160627:2355;0
20160628:0055;0
20160628:0155;0
20160628:0255;0
20160628:0355;0
20160628:0455;2962,29
20160628:0555;6449,35
20160628:0655;11259,06
20160628:0755;19828,22
20160628:0855;16378,33
20160628:0955;14996,5
20160628:1055;54018,4
20160628:1155;28356,64
20160628:1255;26766,38
20160628:1355;37787,54
20160628:1455;20597,48
20160628:1555;33627,58
20160628:1655;17198,29
20160628:1755;109,7
20160628:1855;468,73
20160628:1955;0
20160628:2055;0
20160628:2155;0
20160628:2255;0
20160628:2355;0
20160629:0055;0
20160629:0155;0
20160629:0255;0
20160629:0355;0
20160629:0455;3920,67
20160629:0555;13737,53
20160629:0655;24062,47
20160629:0755;31940,41
20160629:0855;43442,39
20160629:0955;51951,86
20160629:1055;55357,67
20160629:1155;56225,07
20160629:1255;34359,43
20160629:1355;26719,23
20160629:1455;32486,83
20160629:1555;18826,51
20160629:1655;9895,75
20160629:1755;2522,18
20160629:1855;0
20160629:1955;0
20160629:2055;0
20160629:2155;0
20160629:2255;0
20160629:2355;0
20160630:0055;0
20160630:0155;0
20160630:0255;0
20160630:0355;0
20160630:0455;785,17
20160630:0555;3589,24
20160630:0655;11658,58
20160630:0755;17155,63
20160630:0855;22764,79
20160630:0955;13217,07
20160630:1055;16379,91
20160630:1155;38088,53
20160630:1255;24909,61
20160630:1355;50358,22
20160630:1455;37661,78
20160630:1555;33632,75
20160630:1655;14406,48
20160630:1755;108,64
20160630:1855;3158,47
20160630:1955;0
20160630:2055;0
20160630:2155;0
20160630:2255;0
20160630:2355;0
20160701:0055;0
20160701:0155;0
20160701:0255;0
20160701:0355;0
20160701:0455;3541,3
20160701:0555;7220,61
20160701:0655;11201,7
20160701:0755;19190,73
20160701:0855;11494,8
20160701:0955;12582,1
20160701:1055;23752,72
20160701:1155;23393,46
20160701:1255;19714,05
20160701:1355;8488,84
20160701:1455;22471,71
20160701:1555;13763,56
20160701:1655;17712,29
20160701:1755;8338,59
20160701:1855;1811,66
20160701:1955;0
20160701:2055;0
20160701:2155;0
20160701:2255;0
20160701:2355;0
20160702:0055;0
20160702:0155;0
20160702:0255;0
20160702:0355;0
20160702:0455;3750,15
20160702:0555;5696,66
20160702:0655;25535,73
20160702:0755;36536,77
20160702:0855;38884,14
20160702:0955;45389,9
20160702:1055;45825,08
20160702:1155;44794,4
20160702:1255;56265,85
20160702:1355;24340,41
20160702:1455;35627,02
20160702:1555;26349,92
20160702:1655;8150,81
20160702:1755;12761,39
20160702:1855;1035,94
20160702:1955;0
20160702:2055;0
20160702:2155;0
20160702:2255;0
20160702:2355;0
20160703:0055;0
20160703:0155;0
20160703:0255;0
20160703:0355;0
20160703:0455;664,68
20160703:0555;4361,41
20160703:0655;11161,24
20160703:0755;21072,36
20160703:0855;25375,89
20160703:0955;16644,22
20160703:1055;13901,27
20160703:1155;29128,06
20160703:1255;25221,5
20160703:1355;12238,85
20160703:1455;15353,95
20160703:1555;5826,87
20160703:1655;6433,58
20160703:1755;3709,2
20160703:1855;529,27
20160703:1955;0
20160703:2055;0
20160703:2155;0
20160703:2255;0
20160703:2355;0
20160704:0055;0
20160704:0155;0
20160704:0255;0
20160704:0355;0
20160704:0455;3468,26
20160704:0555;8941,15
20160704:0655;9321,02
20160704:0755;13077,28
20160704:0855;18845,1
20160704:0955;49346,53
20160704:1055;31676,13
20160704:1155;36142,12
20160704:1255;27535,06
20160704:1355;21983,69
20160704:1455;18913,63
20160704:1555;15489,59
20160704:1655;20632,41
20160704:1755;7507,1
20160704:1855;1422,76
20160704:1955;0
20160704:2055;0
20160704:2155;0
20160704:2255;0
20160704:2355;0
20160705:0055;0
20160705:0155;0
20160705:0255;0
20160705:0355;0
20160705:0455;3384,78
20160705:0555;12803,53
20160705:0655;6007,66
20160705:0755;15258,37
20160705:0855;20912,35
20160705:0955;22898,84
20160705:1055;21081,46
20160705:1155;38056,21
20160705:1255;27914,27
20160705:1355;28940,81
20160705:1455;36651,29
20160705:1555;28408,44
20160705:1655;23413,18
20160705:1755;11257,77
20160705:1855;3225,6
20160705:1955;0
20160705:2055;0
20160705:2155;0
20160705:2255;0
20160705:2355;0
20160706:0055;0
20160706:0155;0
20160706:0255;0
20160706:0355;0
20160706:0455;3477,04
20160706:0555;13175,2
20160706:0655;24301,28
20160706:0755;33346,38
20160706:0855;39596,6
20160706:0955;45123,25
20160706:1055;40056,04
20160706:1155;54081,7
20160706:1255;52566,91
20160706:1355;48393,83
20160706:1455;42211,53
20160706:1555;33608,71
20160706:1655;22816,05
20160706:1755;11617,3
20160706:1855;3133,72
20160706:1955;0
20160706:2055;0
20160706:2155;0
20160706:2255;0
20160706:2355;0
20160707:0055;0
20160707:0155;0
20160707:0255;0
20160707:0355;0
20160707:0455;3332,42
20160707:0555;12872,39
20160707:0655;24298,45
20160707:0755;34538,36
20160707:0855;42587,6
20160707:0955;48001,66
20160707:1055;51665,4
20160707:1155;52766,2
20160707:1255;51371,38
20160707:1355;47587,71
20160707:1455;41463,53
20160707:1555;33054,61
20160707:1655;22844,21
20160707:1755;11982,28
20160707:1855;3036,35
20160707:1955;0
20160707:2055;0
20160707:2155;0
20160707:2255;0
20160707:2355;0
20160708:0055;0
20160708:0155;0
20160708:0255;0
20160708:0355;0
20160708:0455;3145,38
20160708:0555;12438,91
20160708:0655;23683,44
20160708:0755;33132,85
20160708:0855;33144,27
20160708:0955;46300,08
20160708:1055;51575,81
20160708:1155;51960,29
20160708:1255;49019,15
20160708:1355;46514,61
20160708:1455;41550,23
20160708:1555;32901,96
20160708:1655;22557,06
20160708:1755;11682,14
20160708:1855;2878,82
20160708:1955;0
20160708:2055;0
20160708:2155;0
20160708:2255;0
20160708:2355;0
20160709:0055;0
20160709:0155;0
20160709:0255;0
20160709:0355;0
20160709:0455;2918,53
20160709:0555;11913,73
20160709:0655;22940,7
20160709:0755;33114,95
20160709:0855;41428,16
20160709:0955;47406,35
20160709:1055;51227,38
20160709:1155;52364,26
20160709:1255;50923,15
20160709:1355;46698,31
20160709:1455;40345,15
20160709:1555;31862,07
20160709:1655;21806,41
20160709:1755;11249,28
20160709:1855;2725,17
20160709:1955;0
20160709:2055;0
20160709:2155;0
20160709:2255;0
20160709:2355;0
20160710:0055;0
20160710:0155;0
20160710:0255;0
20160710:0355;0
20160710:0455;2053,14
20160710:0555;6511,29
20160710:0655;13804,68
20160710:0755;33188,63
20160710:0855;41649,92
20160710:0955;47553,14
20160710:1055;51918,7
20160710:1155;53367,19
20160710:1255;51988,3
20160710:1355;47544,85
20160710:1455;41306,3
20160710:1555;32602,14
20160710:1655;21736,49
20160710:1755;10759,79
20160710:1855;670,35
20160710:1955;0
20160710:2055;0
20160710:2155;0
20160710:2255;0
20160710:2355;0
20160711:0055;0
20160711:0155;0
20160711:0255;0
20160711:0355;0
20160711:0455;1890,17
20160711:0555;7005,18
20160711:0655;22752,65
20160711:0755;27014,56
20160711:0855;33036,33
20160711:0955;42542,9
20160711:1055;38285,67
20160711:1155;36080,7
20160711:1255;24215,51
20160711:1355;21175,75
20160711:1455;9867,53
20160711:1555;15629,9
20160711:1655;7621,55
20160711:1755;7904,45
20160711:1855;1200,11
20160711:1955;0
20160711:2055;0
20160711:2155;0
20160711:2255;0
20160711:2355;0
20160712:0055;0
20160712:0155;0
20160712:0255;0
20160712:0355;0
20160712:0455;2792,36
20160712:0555;6388,36
20160712:0655;13082,27
20160712:0755;25172,97
20160712:0855;34767,3
20160712:0955;46045,02
20160712:1055;28279,76
20160712:1155;54116,43
20160712:1255;19660,86
20160712:1355;21724,19
20160712:1455;43193,97
20160712:1555;24340,28
20160712:1655;4807,31
20160712:1755;3309,03
20160712:1855;84,55
20160712:1955;0
20160712:2055;0
20160712:2155;0
20160712:2255;0
20160712:2355;0
20160713:0055;0
20160713:0155;0
20160713:0255;0
20160713:0355;0
20160713:0455;2383,14
20160713:0555;11456,01
20160713:0655;23896,23
20160713:0755;35000,48
20160713:0855;34490,6
20160713:0955;21870,77
20160713:1055;41923,94
20160713:1155;49529,17
20160713:1255;14357,37
20160713:1355;38693,51
20160713:1455;11506,92
20160713:1555;23582,38
20160713:1655;23326,23
20160713:1755;8387,97
20160713:1855;494,72
20160713:1955;0
20160713:2055;0
20160713:2155;0
20160713:2255;0
20160713:2355;0
20160714:0055;0
20160714:0155;0
20160714:0255;0
20160714:0355;0
20160714:0455;2732,58
20160714:0555;682,46
20160714:0655;16613,87
20160714:0755;19453,71
20160714:0855;13836,73
20160714:0955;51079,34
20160714:1055;55794,96
20160714:1155;51239,96
20160714:1255;35338,47
20160714:1355;47317,97
20160714:1455;13476,71
20160714:1555;21929,5
20160714:1655;23081,73
20160714:1755;12020,9
20160714:1855;2751,83
20160714:1955;0
20160714:2055;0
20160714:2155;0
20160714:2255;0
20160714:2355;0
20160715:0055;0
20160715:0155;0
20160715:0255;0
20160715:0355;0
20160715:0455;2604,72
20160715:0555;11900,71
20160715:0655;23582,95
20160715:0755;34261,78
20160715:0855;42820,54
20160715:0955;47709,32
20160715:1055;52577,22
20160715:1155;46700,72
20160715:1255;50848,62
20160715:1355;43902,04
20160715:1455;39647,19
20160715:1555;32502,38
20160715:1655;19510,62
20160715:1755;9294,38
20160715:1855;2476,56
20160715:1955;0
20160715:2055;0
20160715:2155;0
20160715:2255;0
20160715:2355;0
20160716:0055;0
20160716:0155;0
20160716:0255;0
20160716:0355;0
20160716:0455;2302,81
20160716:0555;4530,91
20160716:0655;10264,28
20160716:0755;17980,46
20160716:0855;21855,36
20160716:0955;37759,12
20160716:1055;50661,75
20160716:1155;51942,8
20160716:1255;39266,69
20160716:1355;16821,27
20160716:1455;29140,72
20160716:1555;31469,12
20160716:1655;10090,85
20160716:1755;3922,52
20160716:1855;2346,7
20160716:1955;0
20160716:2055;0
20160716:2155;0
20160716:2255;0
20160716:2355;0
20160717:0055;0
20160717:0155;0
20160717:0255;0
20160717:0355;0
20160717:0455;2206,41
20160717:0555;10861,89
20160717:0655;21963,13
20160717:0755;32005,52
20160717:0855;40071,39
20160717:0955;45575,56
20160717:1055;49208,28
20160717:1155;50215,46
20160717:1255;48865,64
20160717:1355;45412,64
20160717:1455;39577,36
20160717:1555;31313,64
20160717:1655;21288,11
20160717:1755;10640,53
20160717:1855;2242,04
20160717:1955;0
20160717:2055;0
20160717:2155;0
20160717:2255;0
20160717:2355;0
20160718:0055;0
20160718:0155;0
20160718:0255;0
20160718:0355;0
20160718:0455;2098,78
20160718:0555;10655,76
20160718:0655;21766,55
20160718:0755;32038,17
20160718:0855;40383,68
20160718:0955;46084,29
20160718:1055;49886,83
20160718:1155;50690,9
20160718:1255;49295,14
20160718:1355;45583,99
20160718:1455;39406,45
20160718:1555;31029,82
20160718:1655;21071,87
20160718:1755;10483,69
20160718:1855;2159,35
20160718:1955;0
20160718:2055;0
20160718:2155;0
20160718:2255;0
20160718:2355;0
20160719:0055;0
20160719:0155;0
20160719:0255;0
20160719:0355;0
20160719:0455;2035,79
20160719:0555;10602,39
20160719:0655;21779,75
20160719:0755;32169,33
20160719:0855;40673,71
20160719:0955;46763,83
20160719:1055;50727,08
20160719:1155;51909,78
20160719:1255;50413,49
20160719:1355;46395,22
20160719:1455;39916,59
20160719:1555;31268,22
20160719:1655;20967,41
20160719:1755;10355,09
20160719:1855;2081,06
20160719:1955;0
20160719:2055;0
20160719:2155;0
20160719:2255;0
20160719:2355;0
20160720:0055;0
20160720:0155;0
20160720:0255;0
20160720:0355;0
20160720:0455;1910,13
20160720:0555;10341,74
20160720:0655;21484,52
20160720:0755;31144
20160720:0855;39756,06
20160720:0955;25811,83
20160720:1055;7574,21
20160720:1155;28237,27
20160720:1255;19839,84
20160720:1355;10342,11
20160720:1455;35435,59
20160720:1555;18761,98
20160720:1655;5721,59
20160720:1755;3471,79
20160720:1855;0
20160720:1955;0
20160720:2055;0
20160720:2155;0
20160720:2255;0
20160720:2355;0
20160721:0055;0
20160721:0155;0
20160721:0255;0
20160721:0355;0
20160721:0455;400,79
20160721:0555;7558,35
20160721:0655;21358,6
20160721:0755;24962,48
20160721:0855;37526,05
20160721:0955;46332,4
20160721:1055;47114,04
20160721:1155;43165,36
20160721:1255;29240,14
20160721:1355;32092,51
20160721:1455;23779,82
20160721:1555;20304,83
20160721:1655;18830,25
20160721:1755;64,03
20160721:1855;0
20160721:1955;0
20160721:2055;0
20160721:2155;0
20160721:2255;0
20160721:2355;0
20160722:0055;0
20160722:0155;0
20160722:0255;0
20160722:0355;0
20160722:0455;0
20160722:0555;1613,34
20160722:0655;8822,21
20160722:0755;14050,6
20160722:0855;38864,37
20160722:0955;47057,62
20160722:1055;51291,7
20160722:1155;52420,38
20160722:1255;42093,33
20160722:1355;43136,13
20160722:1455;33222,97
20160722:1555;25856,6
20160722:1655;10043,08
20160722:1755;4160,64
20160722:1855;940,01
20160722:1955;0
20160722:2055;0
20160722:2155;0
20160722:2255;0
20160722:2355;0
20160723:0055;0
20160723:0155;0
20160723:0255;0
20160723:0355;0
20160723:0455;1385,67
20160723:0555;9988,37
20160723:0655;21297,8
20160723:0755;32080,33
20160723:0855;40964,61
20160723:0955;47402,83
20160723:1055;51253,1
20160723:1155;52385,75
20160723:1255;50776,68
20160723:1355;39505,42
20160723:1455;30514,14
20160723:1555;19474,62
20160723:1655;5200,16
20160723:1755;57,69
20160723:1855;1744,74
20160723:1955;0
20160723:2055;0
20160723:2155;0
20160723:2255;0
20160723:2355;0
20160724:0055;0
20160724:0155;0
20160724:0255;0
20160724:0355;0
20160724:0455;1328,76
20160724:0555;9906,47
20160724:0655;21151,52
20160724:0755;31587,53
20160724:0855;40109,91
20160724:0955;46139
20160724:1055;50005,2
20160724:1155;51503,18
20160724:1255;50281,32
20160724:1355;30243,19
20160724:1455;26225,02
20160724:1555;26709,12
20160724:1655;20194,35
20160724:1755;5287,49
20160724:1855;635,96
20160724:1955;0
20160724:2055;0
20160724:2155;0
20160724:2255;0
20160724:2355;0
20160725:0055;0
20160725:0155;0
20160725:0255;0
20160725:0355;0
20160725:0455;725,65
20160725:0555;2859,2
20160725:0655;6834,51
20160725:0755;22118,28
20160725:0855;35195,52
20160725:0955;38819,34
20160725:1055;22892,29
20160725:1155;43707,52
20160725:1255;27742,51
20160725:1355;14499,81
20160725:1455;16021,52
20160725:1555;25095,15
20160725:1655;8904,86
20160725:1755;5614,66
20160725:1855;0
20160725:1955;0
20160725:2055;0
20160725:2155;0
20160725:2255;0
20160725:2355;0
20160726:0055;0
20160726:0155;0
20160726:0255;0
20160726:0355;0
20160726:0455;1097,44
20160726:0555;9034,73
20160726:0655;20510,97
20160726:0755;30588,81
20160726:0855;36729,83
20160726:0955;35788,54
20160726:1055;43281,37
20160726:1155;43559,71
20160726:1255;39297,85
20160726:1355;34408,11
20160726:1455;25343,24
20160726:1555;21616,76
20160726:1655;15858,54
20160726:1755;6208,11
20160726:1855;1269,84
20160726:1955;0
20160726:2055;0
20160726:2155;0
20160726:2255;0
20160726:2355;0
20160727:0055;0
20160727:0155;0
20160727:0255;0
20160727:0355;0
20160727:0455;646,13
20160727:0555;2462,86
20160727:0655;9830,01
20160727:0755;14235,44
20160727:0855;19552,84
20160727:0955;43338,1
20160727:1055;29015,34
20160727:1155;46949,03
20160727:1255;37613,59
20160727:1355;31852,12
20160727:1455;30957,48
20160727:1555;22849,98
20160727:1655;16188,07
20160727:1755;4362,39
20160727:1855;1160,86
20160727:1955;0
20160727:2055;0
20160727:2155;0
20160727:2255;0
20160727:2355;0
20160728:0055;0
20160728:0155;0
20160728:0255;0
20160728:0355;0
20160728:0455;949,81
20160728:0555;8887,25
20160728:0655;8826,26
20160728:0755;22944,47
20160728:0855;29114,32
20160728:0955;22815,32
20160728:1055;41906,23
20160728:1155;42198,62
20160728:1255;39333,54
20160728:1355;44494
20160728:1455;26814,44
20160728:1555;18985,7
20160728:1655;19530,09
20160728:1755;6463,84
20160728:1855;1030,04
20160728:1955;0
20160728:2055;0
20160728:2155;0
20160728:2255;0
20160728:2355;0
20160729:0055;0
20160729:0155;0
20160729:0255;0
20160729:0355;0
20160729:0455;553,62
20160729:0555;4746,93
20160729:0655;11826,76
20160729:0755;18181,64
20160729:0855;23868,47
20160729:0955;36610,55
20160729:1055;51578,58
20160729:1155;53009,69
20160729:1255;19432,12
20160729:1355;26969,84
20160729:1455;34073,71
20160729:1555;19454,51
20160729:1655;18820,31
20160729:1755;8887,16
20160729:1855;997,42
20160729:1955;0
20160729:2055;0
20160729:2155;0
20160729:2255;0
20160729:2355;0
20160730:0055;0
20160730:0155;0
20160730:0255;0
20160730:0355;0
20160730:0455;382,62
20160730:0555;4405,59
20160730:0655;13637,53
20160730:0755;18611,65
20160730:0855;27163,23
20160730:0955;28922,78
20160730:1055;35460,36
20160730:1155;26845,47
20160730:1255;34164,44
20160730:1355;29575,8
20160730:1455;30642,85
20160730:1555;15995,59
20160730:1655;15876,63
20160730:1755;6235,08
20160730:1855;922,34
20160730:1955;0
20160730:2055;0
20160730:2155;0
20160730:2255;0
20160730:2355;0
20160731:0055;0
20160731:0155;0
20160731:0255;0
20160731:0355;0
20160731:0455;727,22
20160731:0555;5754,61
20160731:0655;19238,8
20160731:0755;28225,32
20160731:0855;25286,36
20160731:0955;46428,88
20160731:1055;44808,06
20160731:1155;52555,72
20160731:1255;39952,44
20160731:1355;10525,6
20160731:1455;30752,92
20160731:1555;27604,07
20160731:1655;18905,36
20160731:1755;5547,15
20160731:1855;877,58
20160731:1955;0
20160731:2055;0
20160731:2155;0
20160731:2255;0
20160731:2355;0
20160801:0055;0
20160801:0155;0
20160801:0255;0
20160801:0355;0
20160801:0455;744,03
20160801:0555;8744,57
20160801:0655;20272,58
20160801:0755;31073,73
20160801:0855;32126,43
20160801:0955;47234,9
20160801:1055;51214,95
20160801:1155;52640,81
20160801:1255;50814,04
20160801:1355;29908,12
20160801:1455;29380,07
20160801:1555;19049,95
20160801:1655;6022,97
20160801:1755;26,42
20160801:1855;640,46
20160801:1955;0
20160801:2055;0
20160801:2155;0
20160801:2255;0
20160801:2355;0
20160802:0055;0
20160802:0155;0
20160802:0255;0
20160802:0355;0
20160802:0455;506,76
20160802:0555;2811,38
20160802:0655;5073,72
20160802:0755;7776,27
20160802:0855;9037,62
20160802:0955;8058,97
20160802:1055;20545,46
20160802:1155;19237,17
20160802:1255;17784,27
20160802:1355;18447,14
20160802:1455;19083,03
20160802:1555;12130,17
20160802:1655;9188,7
20160802:1755;1058,04
20160802:1855;92,17
20160802:1955;0
20160802:2055;0
20160802:2155;0
20160802:2255;0
20160802:2355;0
20160803:0055;0
20160803:0155;0
20160803:0255;0
20160803:0355;0
20160803:0455;169,17
20160803:0555;2793,39
20160803:0655;13143,37
20160803:0755;15048,03
20160803:0855;26427,03
20160803:0955;31790
20160803:1055;26779,28
20160803:1155;34705,75
20160803:1255;27905,12
20160803:1355;15726,45
20160803:1455;7285,42
20160803:1555;9453,78
20160803:1655;3662,02
20160803:1755;5730,46
20160803:1855;0
20160803:1955;0
20160803:2055;0
20160803:2155;0
20160803:2255;0
20160803:2355;0
20160804:0055;0
20160804:0155;0
20160804:0255;0
20160804:0355;0
20160804:0455;0
20160804:0555;15,5
20160804:0655;296,42
20160804:0755;2101,77
20160804:0855;5374,78
20160804:0955;9435,31
20160804:1055;22522,95
20160804:1155;33818,42
20160804:1255;22176,28
20160804:1355;26220,69
20160804:1455;39556,11
20160804:1555;28548,41
20160804:1655;19141,47
20160804:1755;5969,89
20160804:1855;518,57
20160804:1955;0
20160804:2055;0
20160804:2155;0
20160804:2255;0
20160804:2355;0
20160805:0055;0
20160805:0155;0
20160805:0255;0
20160805:0355;0
20160805:0455;461,6
20160805:0555;8026,16
20160805:0655;12166,9
20160805:0755;28739,98
20160805:0855;37944,85
20160805:0955;47214,96
20160805:1055;31607,94
20160805:1155;39999,09
20160805:1255;31525,27
20160805:1355;27353,81
20160805:1455;39048,37
20160805:1555;28620,36
20160805:1655;8716,49
20160805:1755;7212,74
20160805:1855;470,14
20160805:1955;0
20160805:2055;0
20160805:2155;0
20160805:2255;0
20160805:2355;0
20160806:0055;0
20160806:0155;0
20160806:0255;0
20160806:0355;0
20160806:0455;382,07
20160806:0555;7632,7
20160806:0655;16719,88
20160806:0755;25258,26
20160806:0855;39204,83
20160806:0955;41414,61
20160806:1055;50039,24
20160806:1155;45358,65
20160806:1255;39897,43
20160806:1355;34384,35
20160806:1455;34253,96
20160806:1555;24911,27
20160806:1655;16328,8
20160806:1755;6808,29
20160806:1855;379,24
20160806:1955;0
20160806:2055;0
20160806:2155;0
20160806:2255;0
20160806:2355;0
20160807:0055;0
20160807:0155;0
20160807:0255;0
20160807:0355;0
20160807:0455;308,02
20160807:0555;7288,1
20160807:0655;18394,84
20160807:0755;29176,1
20160807:0855;38029,96
20160807:0955;44316,98
20160807:1055;48399,19
20160807:1155;49627,66
20160807:1255;48093,39
20160807:1355;43736,18
20160807:1455;36994,06
20160807:1555;27987,46
20160807:1655;17328,2
20160807:1755;6880
20160807:1855;289,73
20160807:1955;0
20160807:2055;0
20160807:2155;0
20160807:2255;0
20160807:2355;0
20160808:0055;0
20160808:0155;0
20160808:0255;0
20160808:0355;0
20160808:0455;266,08
20160808:0555;5609,39
20160808:0655;13380,37
20160808:0755;14941,6
20160808:0855;21670,58
20160808:0955;26858,35
20160808:1055;19324,5
20160808:1155;28809,55
20160808:1255;22644,1
20160808:1355;11845,33
20160808:1455;17649,94
20160808:1555;21460,86
20160808:1655;8793,81
20160808:1755;1993,73
20160808:1855;0
20160808:1955;0
20160808:2055;0
20160808:2155;0
20160808:2255;0
20160808:2355;0
20160809:0055;0
20160809:0155;0
20160809:0255;0
20160809:0355;0
20160809:0455;209,1
20160809:0555;7285,72
20160809:0655;18813,62
20160809:0755;30258,3
20160809:0855;39921,01
20160809:0955;34109,79
20160809:1055;43690,29
20160809:1155;39458,03
20160809:1255;46879,94
20160809:1355;39857,52
20160809:1455;30382,34
20160809:1555;29574,53
20160809:1655;18286,96
20160809:1755;7080,14
20160809:1855;190,04
20160809:1955;0
20160809:2055;0
20160809:2155;0
20160809:2255;0
20160809:2355;0
20160810:0055;0
